target,index,model,tau,prediction,actual,pinball
msci_energy_return,1300,ERNN,0.05,-0.018614187836647034,0.0007834964781068265,0.0009698841604404151
msci_energy_return,1300,ERNN,0.1,-0.015030242502689362,0.0007834964781068265,0.0015813738573342562
msci_energy_return,1300,ERNN,0.5,0.0042284466326236725,0.0007834964781068265,0.0017224750481545925
msci_energy_return,1300,ERNN,0.9,0.017430700361728668,0.0007834964781068265,0.0016647204756736755
msci_energy_return,1300,ERNN,0.95,0.02724311873316765,0.0007834964781068265,0.0013229812029749155
msci_energy_return,1301,L-ER,0.05,-0.012766576372087002,-0.014976529404520988,0.0020994553342461586
msci_energy_return,1301,L-ER,0.1,-0.008795712143182755,-0.014976529404520988,0.005562735255807638
msci_energy_return,1301,L-ER,0.5,0.003957672975957394,-0.014976529404520988,0.009467100724577904
msci_energy_return,1301,L-ER,0.9,0.01800747960805893,-0.014976529404520988,0.0032984011340886354
msci_energy_return,1301,L-ER,0.95,0.02705748751759529,-0.014976529404520988,0.0021017007529735565
msci_energy_return,1301,ERNN,0.05,-0.015994399785995483,-0.014976529404520988,5.089351907372475e-05
msci_energy_return,1301,ERNN,0.1,-0.009578630328178406,-0.014976529404520988,0.004858109168708324
msci_energy_return,1301,ERNN,0.5,0.0029847808182239532,-0.014976529404520988,0.00898065511137247
msci_energy_return,1301,ERNN,0.9,0.015939787030220032,-0.014976529404520988,0.0030916316900402308
msci_energy_return,1301,ERNN,0.95,0.026142410933971405,-0.014976529404520988,0.0020559472031891346
msci_energy_return,1302,L-ER,0.05,-0.02881081961095333,-0.006800508592277765,0.001100515597499907
msci_energy_return,1302,L-ER,0.1,-0.020045548677444458,-0.006800508592277765,0.0013245040317997336
msci_energy_return,1302,L-ER,0.5,0.0004895312013104558,-0.006800508592277765,0.0036450198385864496
msci_energy_return,1302,L-ER,0.9,0.015756599605083466,-0.006800508592277765,0.0022557107731699944
msci_energy_return,1302,L-ER,0.95,0.021648002788424492,-0.006800508592277765,0.0014224256156012416
msci_energy_return,1302,ERNN,0.05,-0.029612958431243896,-0.006800508592277765,0.0011406225385144353
msci_energy_return,1302,ERNN,0.1,-0.017961934208869934,-0.006800508592277765,0.0011161426082253456
msci_energy_return,1302,ERNN,0.5,-0.0034906351938843727,-0.006800508592277765,0.0016549366991966963
msci_energy_return,1302,ERNN,0.9,0.014910854399204254,-0.006800508592277765,0.0021711362060159445
msci_energy_return,1302,ERNN,0.95,0.020425286144018173,-0.006800508592277765,0.0013612897600978613
msci_energy_return,1303,L-ER,0.05,-0.024319738149642944,-0.031016571447253227,0.006361991632729769
msci_energy_return,1303,L-ER,0.1,-0.015201147645711899,-0.031016571447253227,0.014233880676329136
msci_energy_return,1303,L-ER,0.5,0.0037169908173382282,-0.031016571447253227,0.01736678183078766
msci_energy_return,1303,L-ER,0.9,0.014170209877192974,-0.031016571447253227,0.004518677946180105
msci_energy_return,1303,L-ER,0.95,0.019775565713644028,-0.031016571447253227,0.0025396067649126053
msci_energy_return,1303,ERNN,0.05,-0.018570080399513245,-0.031016571447253227,0.011824166402220726
msci_energy_return,1303,ERNN,0.1,-0.016333475708961487,-0.031016571447253227,0.013214785605669022
msci_energy_return,1303,ERNN,0.5,0.002478543668985367,-0.031016571447253227,0.016747556626796722
msci_energy_return,1303,ERNN,0.9,0.018302619457244873,-0.031016571447253227,0.004931919276714325
msci_energy_return,1303,ERNN,0.95,0.018979575484991074,-0.031016571447253227,0.0024998073931783438
msci_energy_return,1304,L-ER,0.05,-0.035949863493442535,0.0007345568155869842,0.0018342210678383708
msci_energy_return,1304,L-ER,0.1,-0.024530651047825813,0.0007345568155869842,0.002526520751416683
msci_energy_return,1304,L-ER,0.5,-0.001436502207070589,0.0007345568155869842,0.0010855295695364475
msci_energy_return,1304,L-ER,0.9,0.01703895628452301,0.0007345568155869842,0.0016304400051012635
msci_energy_return,1304,L-ER,0.95,0.02304305136203766,0.0007345568155869842,0.0011154247913509607
msci_energy_return,1304,ERNN,0.05,-0.03733402490615845,0.0007345568155869842,0.001903429045341909
msci_energy_return,1304,ERNN,0.1,-0.021992981433868408,0.0007345568155869842,0.002272753743454814
msci_energy_return,1304,ERNN,0.5,-0.00532139465212822,0.0007345568155869842,0.003027975792065263
msci_energy_return,1304,ERNN,0.9,0.013680130243301392,0.0007345568155869842,0.001294557354412973
msci_energy_return,1304,ERNN,0.95,0.022521719336509705,0.0007345568155869842,0.00108935812022537
msci_energy_return,1305,L-ER,0.05,-0.030852176249027252,-0.005310845095664263,0.001277066650800407
msci_energy_return,1305,L-ER,0.1,-0.021974433213472366,-0.005310845095664263,0.0016663589049130678
msci_energy_return,1305,L-ER,0.5,-0.0005756841273978353,-0.005310845095664263,0.0023675805423408747
msci_energy_return,1305,L-ER,0.9,0.013675516471266747,-0.005310845095664263,0.0018986361101269722
msci_energy_return,1305,L-ER,0.95,0.021983293816447258,-0.005310845095664263,0.0013647068990394473
msci_energy_return,1305,ERNN,0.05,-0.03218531608581543,-0.005310845095664263,0.0013437236193567514
msci_energy_return,1305,ERNN,0.1,-0.018819943070411682,-0.005310845095664263,0.0013509098207578063
msci_energy_return,1305,ERNN,0.5,-0.0034958068281412125,-0.005310845095664263,0.0009075191337615252
msci_energy_return,1305,ERNN,0.9,0.014081381261348724,-0.005310845095664263,0.0019392225658521056
msci_energy_return,1305,ERNN,0.95,0.019989386200904846,-0.005310845095664263,0.0012650116113945842
msci_energy_return,1306,L-ER,0.05,-0.027230530977249146,-0.00953404139727354,0.0008848244324326515
msci_energy_return,1306,L-ER,0.1,-0.0205177441239357,-0.00953404139727354,0.0010983702959492803
msci_energy_return,1306,L-ER,0.5,-0.0022864178754389286,-0.00953404139727354,0.003623811760917306
msci_energy_return,1306,L-ER,0.9,0.014163426123559475,-0.00953404139727354,0.0023697467986494303
msci_energy_return,1306,L-ER,0.95,0.01791337877511978,-0.00953404139727354,0.0013723711017519236
msci_energy_return,1306,ERNN,0.05,-0.02219565212726593,-0.00953404139727354,0.0006330805481411517
msci_energy_return,1306,ERNN,0.1,-0.01693662256002426,-0.00953404139727354,0.0007402581395581365
msci_energy_return,1306,ERNN,0.5,-0.006241694092750549,-0.00953404139727354,0.0016461736522614956
msci_energy_return,1306,ERNN,0.9,0.014467321336269379,-0.00953404139727354,0.0024001363199204206
msci_energy_return,1306,ERNN,0.95,0.016912367194890976,-0.00953404139727354,0.0013223205460235476
msci_energy_return,1307,L-ER,0.05,-0.03935083746910095,0.01129503920674324,0.002532293787226081
msci_energy_return,1307,L-ER,0.1,-0.028216581791639328,0.01129503920674324,0.003951162099838257
msci_energy_return,1307,L-ER,0.5,-0.00373764312826097,0.01129503920674324,0.007516341283917427
msci_energy_return,1307,L-ER,0.9,0.01446840912103653,0.01129503920674324,0.0003173369914293289
msci_energy_return,1307,L-ER,0.95,0.020348871126770973,0.01129503920674324,0.00045269160182215273
msci_energy_return,1307,ERNN,0.05,-0.03904424607753754,0.01129503920674324,0.00251696421764791
msci_energy_return,1307,ERNN,0.1,-0.022131100296974182,0.01129503920674324,0.0033426140435039997
msci_energy_return,1307,ERNN,0.5,-0.004282880574464798,0.01129503920674324,0.007788959890604019
msci_energy_return,1307,ERNN,0.9,0.0137258842587471,0.01129503920674324,0.00024308450520038605
msci_energy_return,1307,ERNN,0.95,0.02274402603507042,0.01129503920674324,0.0005724493530578911
msci_energy_return,1308,L-ER,0.05,-0.02383354678750038,-0.0017651451053097844,0.001103420159779489
msci_energy_return,1308,L-ER,0.1,-0.020504180341959,-0.0017651451053097844,0.001873903558589518
msci_energy_return,1308,L-ER,0.5,-0.001927966601215303,-0.0017651451053097844,8.141074795275927e-05
msci_energy_return,1308,L-ER,0.9,0.016256816685199738,-0.0017651451053097844,0.0018021961441263556
msci_energy_return,1308,L-ER,0.95,0.02259286679327488,-0.0017651451053097844,0.0012179006589576602
msci_energy_return,1308,ERNN,0.05,-0.02793024480342865,-0.0017651451053097844,0.0013082550140097737
msci_energy_return,1308,ERNN,0.1,-0.016062535345554352,-0.0017651451053097844,0.0014297390589490533
msci_energy_return,1308,ERNN,0.5,-0.0005303211510181427,-0.0017651451053097844,0.0006174119771458209
msci_energy_return,1308,ERNN,0.9,0.009747438132762909,-0.0017651451053097844,0.0011512583587318659
msci_energy_return,1308,ERNN,0.95,0.02165326103568077,-0.0017651451053097844,0.001170920324511826
msci_energy_return,1309,L-ER,0.05,-0.027186961844563484,0.007811748888343573,0.0017499355599284172
msci_energy_return,1309,L-ER,0.1,-0.019974887371063232,0.007811748888343573,0.0027786637656390667
msci_energy_return,1309,L-ER,0.5,-0.0005490656476467848,0.007811748888343573,0.004180407151579857
msci_energy_return,1309,L-ER,0.9,0.017613748088479042,0.007811748888343573,0.0009801998967304826
msci_energy_return,1309,L-ER,0.95,0.02372143045067787,0.007811748888343573,0.0007954840548336506
msci_energy_return,1309,ERNN,0.05,-0.02496442198753357,0.007811748888343573,0.0016388085205107927
msci_energy_return,1309,ERNN,0.1,-0.017374932765960693,0.007811748888343573,0.002518668305128813
msci_energy_return,1309,ERNN,0.5,-0.00039919838309288025,0.007811748888343573,0.00410547386854887
msci_energy_return,1309,ERNN,0.9,0.015476502478122711,0.007811748888343573,0.0007664753939025104
msci_energy_return,1309,ERNN,0.95,0.025613855570554733,0.007811748888343573,0.0008901053224690259
msci_energy_return,1310,L-ER,0.05,-0.024668365716934204,-0.010868750512599945,0.0006899807485751808
msci_energy_return,1310,L-ER,0.1,-0.01892768032848835,-0.010868750512599945,0.0008058929815888405
msci_energy_return,1310,L-ER,0.5,-0.0008971908828243613,-0.010868750512599945,0.004985779989510775
msci_energy_return,1310,L-ER,0.9,0.013903391547501087,-0.010868750512599945,0.0024772142060101032
msci_energy_return,1310,L-ER,0.95,0.02136823534965515,-0.010868750512599945,0.0016118492931127548
msci_energy_return,1310,ERNN,0.05,-0.02486298978328705,-0.010868750512599945,0.0006997119635343552
msci_energy_return,1310,ERNN,0.1,-0.01550602912902832,-0.010868750512599945,0.0004637278616428375
msci_energy_return,1310,ERNN,0.5,0.00042288191616535187,-0.010868750512599945,0.0056458162143826485
msci_energy_return,1310,ERNN,0.9,0.013607524335384369,-0.010868750512599945,0.0024476274847984314
msci_energy_return,1310,ERNN,0.95,0.020778585225343704,-0.010868750512599945,0.001582366763614118
msci_energy_return,1311,L-ER,0.05,-0.02094930224120617,0.014405435882508755,0.0017677368596196175
msci_energy_return,1311,L-ER,0.1,-0.01415290217846632,0.014405435882508755,0.002855833852663636
msci_energy_return,1311,L-ER,0.5,0.0023139752447605133,0.014405435882508755,0.006045730318874121
msci_energy_return,1311,L-ER,0.9,0.019754856824874878,0.014405435882508755,0.0005349420825950801
msci_energy_return,1311,L-ER,0.95,0.02532620169222355,0.014405435882508755,0.0005460383254103363
msci_energy_return,1311,ERNN,0.05,-0.021249622106552124,0.014405435882508755,0.0017827529227361083
msci_energy_return,1311,ERNN,0.1,-0.013069488108158112,0.014405435882508755,0.0027474926318973303
msci_energy_return,1311,ERNN,0.5,0.0036035552620887756,0.014405435882508755,0.0054009403102099895
msci_energy_return,1311,ERNN,0.9,0.013608314096927643,0.014405435882508755,0.0007174095953814685
msci_energy_return,1311,ERNN,0.95,0.023863017559051514,0.014405435882508755,0.00047287909546867013
msci_energy_return,1312,L-ER,0.05,-0.02066793479025364,0.009484197944402695,0.0015076067065820098
msci_energy_return,1312,L-ER,0.1,-0.012633955106139183,0.009484197944402695,0.002211815444752574
msci_energy_return,1312,L-ER,0.5,0.00433943048119545,0.009484197944402695,0.0025723837316036224
msci_energy_return,1312,L-ER,0.9,0.016103636473417282,0.009484197944402695,0.0006619438645429909
msci_energy_return,1312,L-ER,0.95,0.02206134796142578,0.009484197944402695,0.0006288575241342187
msci_energy_return,1312,ERNN,0.05,-0.015436336398124695,0.009484197944402695,0.0012460267171263695
msci_energy_return,1312,ERNN,0.1,-0.009398579597473145,0.009484197944402695,0.001888277824036777
msci_energy_return,1312,ERNN,0.5,0.004692437127232552,0.009484197944402695,0.0023958804085850716
msci_energy_return,1312,ERNN,0.9,0.017199121415615082,0.009484197944402695,0.0007714923704043031
msci_energy_return,1312,ERNN,0.95,0.020528409630060196,0.009484197944402695,0.0005522106075659394
msci_energy_return,1313,L-ER,0.05,-0.02135619893670082,0.008211422711610794,0.0014783811056986451
msci_energy_return,1313,L-ER,0.1,-0.013643627986311913,0.008211422711610794,0.0021855051163583994
msci_energy_return,1313,L-ER,0.5,0.004464370664209127,0.008211422711610794,0.0018735260237008333
msci_energy_return,1313,L-ER,0.9,0.01907166838645935,0.008211422711610794,0.0010860245674848557
msci_energy_return,1313,L-ER,0.95,0.022140225395560265,0.008211422711610794,0.0006964401691220701
msci_energy_return,1313,ERNN,0.05,-0.01724223792552948,0.008211422711610794,0.0012726830318570137
msci_energy_return,1313,ERNN,0.1,-0.00881001353263855,0.008211422711610794,0.0017021436942741275
msci_energy_return,1313,ERNN,0.5,0.003252316266298294,0.008211422711610794,0.00247955322265625
msci_energy_return,1313,ERNN,0.9,0.016430608928203583,0.008211422711610794,0.0008219186565838754
msci_energy_return,1313,ERNN,0.95,0.018163390457630157,0.008211422711610794,0.000497598375659436
msci_energy_return,1314,L-ER,0.05,-0.01853368431329727,0.0014009269652888179,0.0009967306395992637
msci_energy_return,1314,L-ER,0.1,-0.010946881957352161,0.0014009269652888179,0.0012347808806225657
msci_energy_return,1314,L-ER,0.5,0.004864443559199572,0.0014009269652888179,0.001731758238747716
msci_energy_return,1314,L-ER,0.9,0.0177740678191185,0.0014009269652888179,0.0016373140970245004
msci_energy_return,1314,L-ER,0.95,0.02521580457687378,0.0014009269652888179,0.001190743874758482
msci_energy_return,1314,ERNN,0.05,-0.017036795616149902,0.0014009269652888179,0.0009218861232511699
msci_energy_return,1314,ERNN,0.1,-0.010628953576087952,0.0014009269652888179,0.0012029880890622735
msci_energy_return,1314,ERNN,0.5,-0.000828869640827179,0.0014009269652888179,0.0011148983612656593
msci_energy_return,1314,ERNN,0.9,0.019792236387729645,0.0014009269652888179,0.0018391310004517436
msci_energy_return,1314,ERNN,0.95,0.025466520339250565,0.0014009269652888179,0.00120327970944345
msci_energy_return,1315,L-ER,0.05,-0.017071928828954697,-0.01644301600754261,3.1445641070604324e-05
msci_energy_return,1315,L-ER,0.1,-0.012316400185227394,-0.01644301600754261,0.0037139542400836945
msci_energy_return,1315,L-ER,0.5,0.002466680947691202,-0.01644301600754261,0.009454848244786263
msci_energy_return,1315,L-ER,0.9,0.018323274329304695,-0.01644301600754261,0.0034766290336847305
msci_energy_return,1315,L-ER,0.95,0.024966686964035034,-0.01644301600754261,0.0020704851485788822
msci_energy_return,1315,ERNN,0.05,-0.012760147452354431,-0.01644301600754261,0.00349872512742877
msci_energy_return,1315,ERNN,0.1,-0.01381567120552063,-0.01644301600754261,0.0023646103218197823
msci_energy_return,1315,ERNN,0.5,-0.001916985958814621,-0.01644301600754261,0.007263015024363995
msci_energy_return,1315,ERNN,0.9,0.017222456634044647,-0.01644301600754261,0.0033665471710264683
msci_energy_return,1315,ERNN,0.95,0.024920817464590073,-0.01644301600754261,0.0020681917667388916
msci_energy_return,1316,L-ER,0.05,-0.029679952189326286,-0.00947519950568676,0.001010237610898912
msci_energy_return,1316,L-ER,0.1,-0.021035296842455864,-0.00947519950568676,0.0011560097336769104
msci_energy_return,1316,L-ER,0.5,0.0005772330332547426,-0.00947519950568676,0.0050262161530554295
msci_energy_return,1316,L-ER,0.9,0.018118761479854584,-0.00947519950568676,0.0027593960985541344
msci_energy_return,1316,L-ER,0.95,0.026834597811102867,-0.00947519950568676,0.001815489842556417
msci_energy_return,1316,ERNN,0.05,-0.026676252484321594,-0.00947519950568676,0.0008600526489317417
msci_energy_return,1316,ERNN,0.1,-0.023368552327156067,-0.00947519950568676,0.0013893352588638663
msci_energy_return,1316,ERNN,0.5,-0.003108348697423935,-0.00947519950568676,0.0031834254041314125
msci_energy_return,1316,ERNN,0.9,0.01815260946750641,-0.00947519950568676,0.0027627809904515743
msci_energy_return,1316,ERNN,0.95,0.026186563074588776,-0.00947519950568676,0.0017830881988629699
msci_energy_return,1317,L-ER,0.05,-0.03035929799079895,-0.00931578129529953,0.0010521758813410997
msci_energy_return,1317,L-ER,0.1,-0.02152055688202381,-0.00931578129529953,0.0012204776285216212
msci_energy_return,1317,L-ER,0.5,-0.0003442460729274899,-0.00931578129529953,0.004485767800360918
msci_energy_return,1317,L-ER,0.9,0.01768207550048828,-0.00931578129529953,0.0026997856330126524
msci_energy_return,1317,L-ER,0.95,0.02754799649119377,-0.00931578129529953,0.001843188889324665
msci_energy_return,1317,ERNN,0.05,-0.027855202555656433,-0.00931578129529953,0.0009269710863009095
msci_energy_return,1317,ERNN,0.1,-0.021899141371250153,-0.00931578129529953,0.0012583360075950623
msci_energy_return,1317,ERNN,0.5,-0.0008554421365261078,-0.00931578129529953,0.004230169579386711
msci_energy_return,1317,ERNN,0.9,0.014000333845615387,-0.00931578129529953,0.002331611467525363
msci_energy_return,1317,ERNN,0.95,0.02470722422003746,-0.00931578129529953,0.0017011503223329782
msci_energy_return,1318,L-ER,0.05,-0.020564256235957146,-0.009693670086562634,0.0005435293423943222
